iter	RMSE
195	0.004400436338
196	0.004369185091
197	0.004230648562
198	0.004163915175
199	0.004135254046
200	0.004108111737
201	0.004048567797
202	0.004023241303
203	0.003910430652
204	0.003808969903
205	0.003692651852
206	0.003669926236
207	0.003626082154
208	0.003586296322
209	0.003566175027
210	0.003461558057
211	0.00334964911
212	0.003241366897
213	0.003167063756
214	0.00307703626
215	0.003014122085
216	0.002979678288
217	0.002947915804
218	0.002888756917
219	0.002809854776
220	0.002779930325
221	0.002752824177
222	0.002667010286
223	0.002617985331
224	0.002553957397
225	0.002528625552
226	0.002505276601
227	0.002484168881
228	0.002442941707
229	0.002352234423
230	0.002313651477
231	0.002231268735
232	0.002164081047
233	0.00215410032
234	0.002136820797
235	0.002098806515
236	0.002090038271
237	0.002046967635
238	0.002038765638
239	0.001999052452
240	0.001957432067
241	0.001881118361
242	0.001862328955
243	0.001845106185
244	0.00178483902
245	0.001738436197
246	0.001726060799
247	0.001694705409
248	0.001682652303
249	0.001642748746
250	0.001637217849
251	0.001626738418
252	0.001592819913
253	0.0015735584
254	0.001543502089
255	0.001515620766
256	0.001506236881
257	0.001474244367
258	0.001449476221
259	0.001440741048
260	0.001432764263
261	0.001419215981
262	0.001411986844
263	0.001371171752
264	0.001356058774
265	0.001349606516
266	0.001336651869
267	0.001324348723
268	0.001288020862
269	0.00128258267
270	0.00126696196
271	0.001255216489
272	0.001223150527
273	0.001214790724
274	0.001198732363
275	0.001179356301
276	0.00114909132
277	0.001123925414
278	0.001101052953
279	0.001090822881
280	0.001081493674
281	0.001066322539
282	0.001062565401
283	0.001056969878
284	0.001050814363
285	0.001030752867
286	0.001027521761
287	0.001018465946
288	0.001001071019
289	0.0009944077031
290	0.0009846473181
291	0.0009818868269
292	0.0009711202849
293	0.0009555336199
294	0.0009530959183
295	0.00093913736
296	0.0009325108166
297	0.00092316475
298	0.0009105706016
299	0.0009047261627
300	0.0008986414702
301	0.0008932825279
302	0.0008872464693
303	0.0008827336028
304	0.000871564251
305	0.0008644778876
306	0.0008580426343
307	0.0008464426669
308	0.0008363537226
309	0.0008271969948
310	0.0008256914796
311	0.0008243300862
312	0.0008230970373
313	0.0008142538593
314	0.0008063279701
315	0.0008052401791
316	0.0007973479302
317	0.0007904797356
318	0.0007865944381
319	0.000779421317
320	0.0007745276448
321	0.0007720157229
322	0.0007664894324
323	0.0007656955747
324	0.0007591895761
325	0.0007544056287
326	0.0007477166302
327	0.0007414111784
328	0.0007395049978
329	0.0007309333755
330	0.000725743451
331	0.0007241988206
332	0.0007205952712
333	0.0007134973593
334	0.0007073505253
335	0.0007018774124
336	0.000697713642
337	0.0006935061107
338	0.0006886345906
339	0.0006804396214
340	0.0006673125676
341	0.0006646203008
342	0.0006610361043
343	0.0006485262138
344	0.000645420524
345	0.000642940435
346	0.0006423709622
347	0.0006418619161
348	0.0006345109583
349	0.0006336352516
350	0.0006333258893
351	0.0006265869877
352	0.0006196023891
353	0.0006135405296
354	0.0006105302072
355	0.0006092568969
356	0.0006070354166
357	0.0006012381163
358	0.0005896093075
359	0.0005785503935
360	0.0005679123611
361	0.0005575470771
362	0.0005507713054
363	0.0005406901112
364	0.0005309946094
365	0.000521665074
366	0.0005126869876
367	0.0005040467404
368	0.0004957315349
369	0.0004899821859
370	0.000481866254
371	0.0004740544321
372	0.0004686161695
373	0.0004609888113
374	0.0004528338345
375	0.0004476933702
376	0.0004430231723
377	0.0004350829273
378	0.0004276187199
379	0.0004222549563
380	0.0004148724649
381	0.0004106458343
382	0.0004071321486
383	0.000400210265
384	0.0003956493554
385	0.0003914781901
386	0.0003843992777
387	0.0003777628043
388	0.0003747076788
389	0.000368230205
390	0.0003613685327
391	0.0003553274879
392	0.0003523245236
393	0.0003456662804
394	0.0003399537242
395	0.000337007132
396	0.0003343769975
397	0.0003287519935
398	0.0003227131822
399	0.0003167017412
400	0.0003141430821
401	0.0003085118734
402	0.0003035489961
403	0.0002983256944
404	0.0002936988367
405	0.0002912019406
406	0.0002863296321
407	0.0002819579894
408	0.0002795831991
409	0.0002745554689
410	0.000269673762
411	0.0002650324363
412	0.0002613270987
413	0.0002586114547
414	0.0002564371513
415	0.0002540514107
416	0.0002521753218
417	0.0002481656394
418	0.0002464285257
419	0.0002425278826
420	0.0002406746016
421	0.0002362726993
422	0.0002342699701
423	0.0002325402356
424	0.0002283083335
425	0.0002261679664
426	0.0002246127944
427	0.00022261192
428	0.0002202817767
429	0.0002161265174
430	0.0002123511837
431	0.0002111169065
432	0.0002099760527
433	0.0002059194325
434	0.0002021147257
435	0.0002003316133
436	0.0001985969278
437	0.0001948897602
438	0.00019152618
439	0.0001898807624
440	0.0001863761131
441	0.000183994875
442	0.0001825394654
443	0.0001806077237
444	0.0001791815283
445	0.000177673165
446	0.0001763944542
447	0.0001731928528
448	0.0001701228875
449	0.0001684470466
450	0.0001653572557
451	0.0001644169794
452	0.0001615128772
453	0.000158458703
454	0.0001575601671
455	0.0001560223563
456	0.0001532271867
457	0.0001519575146
458	0.000150527951
459	0.0001491543306
460	0.0001482359669
461	0.000145471273
462	0.0001446120742
463	0.0001438222736
464	0.0001412165553
465	0.0001383613429
466	0.0001357174668
467	0.0001332750421
468	0.0001324246824
469	0.0001317658043
470	0.0001311568627
471	0.0001302682368
472	0.0001297424645
473	0.0001285008958
474	0.0001275838932
475	0.0001253054057
476	0.0001236890257
477	0.0001213764934
478	0.0001190134016
479	0.0001180557672
480	0.0001158793471
481	0.0001151114018
482	0.0001130124135
483	0.0001122287122
484	0.0001099411964
485	0.0001093326492
486	0.0001073738858
487	0.0001068065498
488	0.0001046655303
489	0.0001041315219
490	0.0001022531503
491	0.0001004525208
492	9.846369323e-05
493	9.678410594e-05
494	9.572321897e-05
495	9.498487604e-05
496	9.334218737e-05
497	9.151869548e-05
498	9.060201543e-05
499	8.885843276e-05
